subject,activity,dataset,set,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
uci_subject_11,standing,UCI_HAR,train,0.2730386,-0.033769858,-0.10250193,-0.96349426,-0.90546117,-0.95868614,-0.98235688,-0.9262807,-0.96723617,-0.81951133
uci_subject_11,standing,UCI_HAR,train,0.27267238,-0.014362153,-0.10529951,-0.996273,-0.96749109,-0.99008831,-0.99651956,-0.96700698,-0.98937323,-0.94448043
uci_subject_11,standing,UCI_HAR,train,0.27973943,-0.015035944,-0.10503654,-0.99718766,-0.98157027,-0.99125998,-0.99746937,-0.98108943,-0.9906103,-0.94127445
uci_subject_11,standing,UCI_HAR,train,0.27794935,-0.010034447,-0.10083088,-0.99609555,-0.95676298,-0.98983886,-0.99642685,-0.96056039,-0.98972875,-0.94127445
uci_subject_11,standing,UCI_HAR,train,0.2743814,-0.014031104,-0.10105394,-0.99612991,-0.94404563,-0.9821498,-0.99633332,-0.95135886,-0.98508337,-0.94262644
uci_subject_11,standing,UCI_HAR,train,0.27149144,-0.031237372,-0.10393143,-0.99436546,-0.96135131,-0.96213014,-0.99513258,-0.95880646,-0.96161241,-0.93793353
uci_subject_11,standing,UCI_HAR,train,0.28040727,-0.017603976,-0.11408518,-0.99155513,-0.9417581,-0.95923747,-0.99221892,-0.93482875,-0.95451625,-0.93739213
uci_subject_11,standing,UCI_HAR,train,0.28545798,-0.0068687057,-0.11721027,-0.99567423,-0.97904555,-0.98335826,-0.99609965,-0.97912486,-0.98185521,-0.93739213
uci_subject_11,standing,UCI_HAR,train,0.27629411,-0.015165816,-0.10736296,-0.99819305,-0.98963798,-0.99498365,-0.99830624,-0.98919078,-0.99439285,-0.94253451
uci_subject_11,standing,UCI_HAR,train,0.27413574,-0.023126162,-0.10521459,-0.99744226,-0.98190889,-0.99364961,-0.99747119,-0.98151597,-0.99336968,-0.94512733
uci_subject_11,standing,UCI_HAR,train,0.27729439,-0.028173312,-0.11393146,-0.9961495,-0.98949724,-0.98391176,-0.99611218,-0.99005584,-0.98438964,-0.94082882
uci_subject_11,standing,UCI_HAR,train,0.27178993,-0.044150853,-0.11839544,-0.98929782,-0.85952328,-0.9699672,-0.99106402,-0.85925226,-0.97594605,-0.93766216
uci_subject_11,standing,UCI_HAR,train,0.28274276,-0.013752068,-0.11825184,-0.99826684,-0.95408201,-0.99095485,-0.99862711,-0.95430563,-0.98968338,-0.94188153
uci_subject_11,standing,UCI_HAR,train,0.27747971,-0.018174873,-0.10881084,-0.99777243,-0.9720436,-0.99227915,-0.99774038,-0.97450783,-0.99193557,-0.94188153
uci_subject_11,standing,UCI_HAR,train,0.27466686,-0.018175634,-0.10586665,-0.99828588,-0.9857871,-0.99691461,-0.99862797,-0.98513796,-0.99747489,-0.94267765
uci_subject_11,standing,UCI_HAR,train,0.27922531,-0.015059776,-0.11235043,-0.99757138,-0.98868461,-0.99412945,-0.99784229,-0.98773183,-0.99408662,-0.94260197
uci_subject_11,standing,UCI_HAR,train,0.28050369,-0.014820528,-0.1115434,-0.99747535,-0.98684847,-0.99310862,-0.99758042,-0.98553709,-0.99286391,-0.94260197
uci_subject_11,standing,UCI_HAR,train,0.27694392,-0.023145806,-0.1101116,-0.99831333,-0.97455873,-0.99286825,-0.99828134,-0.97222957,-0.99177628,-0.9432485
uci_subject_11,standing,UCI_HAR,train,0.27675871,-0.024655682,-0.10908932,-0.99915527,-0.97542306,-0.99378826,-0.99925036,-0.97421964,-0.99222446,-0.94374737
uci_subject_11,standing,UCI_HAR,train,0.27610087,-0.010926191,-0.10338236,-0.9982021,-0.97851561,-0.99520267,-0.9985026,-0.97854614,-0.99486565,-0.94374737
uci_subject_11,standing,UCI_HAR,train,0.27654044,-0.014060262,-0.10158827,-0.99628861,-0.97168449,-0.98567532,-0.99689252,-0.96950893,-0.98752236,-0.9403764
uci_subject_11,sitting,UCI_HAR,train,0.22345536,0.097026807,-0.17616579,-0.96322717,-0.16260978,-0.88065343,-0.9637206,-0.14807667,-0.86336257,-0.94367081
uci_subject_11,sitting,UCI_HAR,train,0.2770158,-0.051637491,-0.10437653,-0.99384181,-0.86724205,-0.98232086,-0.9949533,-0.84854285,-0.98529456,-0.93925971
uci_subject_11,sitting,UCI_HAR,train,0.27858334,-0.0097764793,-0.10346387,-0.99652905,-0.97097725,-0.99563045,-0.99701709,-0.97145629,-0.99581431,-0.93925971
uci_subject_11,sitting,UCI_HAR,train,0.27772264,-0.015921104,-0.11514262,-0.99355213,-0.97463133,-0.9824679,-0.99469643,-0.97381682,-0.98344093,-0.93572596
uci_subject_11,sitting,UCI_HAR,train,0.27677433,-0.018056341,-0.11455027,-0.9885433,-0.97310922,-0.96873848,-0.99035723,-0.97524497,-0.96833157,-0.9243578
uci_subject_11,sitting,UCI_HAR,train,0.27560174,-0.014377834,-0.10707821,-0.99095728,-0.97724253,-0.97814164,-0.99339259,-0.97938795,-0.98250483,-0.9243578
uci_subject_11,sitting,UCI_HAR,train,0.27767569,-0.017657452,-0.10355792,-0.99591394,-0.98697439,-0.99263136,-0.99612798,-0.98677479,-0.99294604,-0.9403408
uci_subject_11,sitting,UCI_HAR,train,0.28023702,-0.018957679,-0.10726972,-0.99707669,-0.99384898,-0.98966128,-0.99747272,-0.99361463,-0.98933414,-0.9403408
uci_subject_11,sitting,UCI_HAR,train,0.27793725,-0.018021608,-0.11146796,-0.99900412,-0.99534235,-0.99550899,-0.99887935,-0.99471349,-0.99525833,-0.94521871
uci_subject_11,sitting,UCI_HAR,train,0.27763741,-0.017284183,-0.10600808,-0.99855458,-0.99543974,-0.99425902,-0.99828164,-0.99478514,-0.99452754,-0.94400358
uci_subject_11,sitting,UCI_HAR,train,0.28036211,-0.017077073,-0.10763811,-0.99852599,-0.99681427,-0.99189572,-0.99865996,-0.99650496,-0.99216795,-0.94013589
uci_subject_11,sitting,UCI_HAR,train,0.27298961,-0.013164994,-0.11043529,-0.99264578,-0.98041123,-0.99473229,-0.99383431,-0.98071186,-0.99545104,-0.94013589
uci_subject_11,sitting,UCI_HAR,train,0.26478934,-0.0070321785,-0.11229441,-0.99230208,-0.98340176,-0.99284576,-0.99319321,-0.98229801,-0.99265319,-0.94160762
uci_subject_11,sitting,UCI_HAR,train,0.26611936,-0.007800427,-0.1038833,-0.99377901,-0.98615536,-0.98313287,-0.99450671,-0.98577051,-0.9818194,-0.94198129
uci_subject_11,sitting,UCI_HAR,train,0.32285702,-0.096001131,-0.23526589,-0.9239862,-0.4709558,-0.76704294,-0.94349583,-0.41670938,-0.73952961,-0.78722385
uci_subject_11,sitting,UCI_HAR,train,0.27989365,0.023982097,-0.12001373,-0.99283844,-0.90476404,-0.97456289,-0.99362149,-0.89725003,-0.979935,-0.9392801
uci_subject_11,sitting,UCI_HAR,train,0.27948097,-0.012852232,-0.11005822,-0.99535969,-0.94898664,-0.98744134,-0.99611797,-0.95161316,-0.98731629,-0.9392801
uci_subject_11,sitting,UCI_HAR,train,0.27587588,-0.021589773,-0.10617409,-0.99661574,-0.98959164,-0.98558972,-0.99709046,-0.99019193,-0.98574304,-0.94150334
uci_subject_11,sitting,UCI_HAR,train,0.27963427,-0.015152398,-0.11022875,-0.99642923,-0.98404901,-0.98609055,-0.99716072,-0.98466639,-0.98692082,-0.94150334
uci_subject_11,sitting,UCI_HAR,train,0.27574522,-0.012584051,-0.10643424,-0.99609274,-0.98671726,-0.98712181,-0.99649231,-0.98779013,-0.98684883,-0.94340352
uci_subject_11,sitting,UCI_HAR,train,0.27556481,-0.014967421,-0.10771492,-0.99536537,-0.98860119,-0.98821757,-0.99588044,-0.98951857,-0.98674691,-0.93764481
uci_subject_11,sitting,UCI_HAR,train,0.27997029,-0.01733152,-0.10948849,-0.9954343,-0.98149212,-0.9929257,-0.99602269,-0.98286114,-0.99240786,-0.93687351
uci_subject_11,sitting,UCI_HAR,train,0.27676806,-0.017309063,-0.10741041,-0.99674685,-0.9838417,-0.99181033,-0.99732078,-0.98523362,-0.99173971,-0.93687351
uci_subject_11,sitting,UCI_HAR,train,0.27768895,-0.017043545,-0.10860589,-0.99746433,-0.9863643,-0.99129381,-0.9975597,-0.98529849,-0.99063204,-0.94288343
uci_subject_11,sitting,UCI_HAR,train,0.27999492,-0.018630597,-0.11010888,-0.99745465,-0.98846796,-0.99598904,-0.9973482,-0.98787712,-0.99643003,-0.94288343
uci_subject_11,sitting,UCI_HAR,train,0.27867619,-0.014275473,-0.11000388,-0.99323399,-0.97366182,-0.99476742,-0.99515398,-0.97979774,-0.99548611,-0.92610772
uci_subject_11,lying,UCI_HAR,train,0.3632003,-0.035765409,-0.1515343,-0.88203052,-0.88271871,-0.76157608,-0.89846743,-0.88343957,-0.7596289,-0.81206166
uci_subject_11,lying,UCI_HAR,train,0.29738209,-0.014597263,-0.092458811,-0.95224709,-0.96741671,-0.96552594,-0.95583722,-0.97197109,-0.96144237,-0.87482457
uci_subject_11,lying,UCI_HAR,train,0.2598168,-0.014419191,-0.11517059,-0.99065163,-0.99009015,-0.99545992,-0.99049728,-0.98963092,-0.99534745,-0.94100658
uci_subject_11,lying,UCI_HAR,train,0.2775705,-0.017414394,-0.11032839,-0.99618823,-0.99688824,-0.99267659,-0.99680702,-0.99604898,-0.99226341,-0.94077016
uci_subject_11,lying,UCI_HAR,train,0.27393461,-0.016022899,-0.10684854,-0.99386539,-0.99042173,-0.99108951,-0.99462659,-0.99143447,-0.99054769,-0.94077016
uci_subject_11,lying,UCI_HAR,train,0.26562294,-0.016689124,-0.10367959,-0.98898405,-0.98614823,-0.98865662,-0.99005142,-0.98654395,-0.98908419,-0.94031169
uci_subject_11,lying,UCI_HAR,train,0.27400356,-0.017200927,-0.10516024,-0.98856847,-0.99020671,-0.98942017,-0.99015925,-0.9908663,-0.98893927,-0.93982843
uci_subject_11,lying,UCI_HAR,train,0.28131324,-0.01664745,-0.11015314,-0.99668765,-0.99556981,-0.99304601,-0.99702507,-0.99537754,-0.99325115,-0.93982843
uci_subject_11,lying,UCI_HAR,train,0.27743572,-0.01737949,-0.10965692,-0.99719743,-0.99452834,-0.99337426,-0.99740159,-0.99449584,-0.99372526,-0.94305313
uci_subject_11,lying,UCI_HAR,train,0.2777001,-0.016773488,-0.10888497,-0.99639115,-0.99307415,-0.99452289,-0.9964191,-0.9929669,-0.9946929,-0.94305313
uci_subject_11,lying,UCI_HAR,train,0.27931196,-0.016640715,-0.10966737,-0.99760563,-0.99619133,-0.99237454,-0.99771669,-0.99564659,-0.99207972,-0.94189636
uci_subject_11,lying,UCI_HAR,train,0.27585013,-0.018509911,-0.10865806,-0.99733577,-0.99703791,-0.99062608,-0.9973652,-0.99673646,-0.99014839,-0.94189636
uci_subject_11,lying,UCI_HAR,train,0.27610843,-0.017451643,-0.10788075,-0.99601449,-0.99607481,-0.9923919,-0.99620547,-0.9955991,-0.99210921,-0.94031722
uci_subject_11,lying,UCI_HAR,train,0.27930705,-0.016473054,-0.10781625,-0.99606715,-0.99606001,-0.99501764,-0.99615586,-0.99555444,-0.99441054,-0.94031722
uci_subject_11,lying,UCI_HAR,train,0.3512585,-0.032903525,-0.091450971,-0.94403462,-0.89955781,-0.92898104,-0.94152033,-0.90479927,-0.95211916,-0.87417394
uci_subject_11,lying,UCI_HAR,train,0.2656438,-0.012814795,-0.10117088,-0.98576456,-0.98667125,-0.98437362,-0.98725839,-0.98527848,-0.98427405,-0.9271745
uci_subject_11,lying,UCI_HAR,train,0.27113194,-0.016477308,-0.10910051,-0.9943387,-0.99159003,-0.99261533,-0.99475623,-0.99186131,-0.99223396,-0.94432312
uci_subject_11,lying,UCI_HAR,train,0.27873646,-0.01733963,-0.10525594,-0.99916286,-0.99514548,-0.99577905,-0.99930413,-0.99500659,-0.99549572,-0.94575479
uci_subject_11,lying,UCI_HAR,train,0.27624177,-0.01811528,-0.10797952,-0.9988959,-0.99612838,-0.99343575,-0.99886258,-0.99598336,-0.99293741,-0.94250664
uci_subject_11,lying,UCI_HAR,train,0.27751169,-0.017982689,-0.11098238,-0.99771261,-0.99292436,-0.99236747,-0.99789338,-0.99271268,-0.9912118,-0.9421426
uci_subject_11,lying,UCI_HAR,train,0.27746348,-0.01708769,-0.10879899,-0.99721136,-0.9934535,-0.99625269,-0.99758608,-0.99347337,-0.9962976,-0.9421426
uci_subject_11,lying,UCI_HAR,train,0.27609496,-0.015745033,-0.10814064,-0.99787815,-0.99554272,-0.99613007,-0.99835544,-0.99486716,-0.99664401,-0.93966123
uci_subject_11,lying,UCI_HAR,train,0.27523103,-0.016561027,-0.10600679,-0.9980535,-0.99217394,-0.99458826,-0.99856747,-0.99126006,-0.99489933,-0.93966123
uci_subject_11,lying,UCI_HAR,train,0.27726429,-0.017782125,-0.10808303,-0.99812094,-0.9928333,-0.9930118,-0.99831892,-0.99255256,-0.99278096,-0.94373864
uci_subject_11,lying,UCI_HAR,train,0.27825509,-0.017193249,-0.11175808,-0.99680508,-0.99282244,-0.99404532,-0.99772556,-0.99239685,-0.99375622,-0.94067068
uci_subject_11,lying,UCI_HAR,train,0.27881018,-0.016664493,-0.10952563,-0.9953436,-0.99281194,-0.99308888,-0.99614728,-0.99291622,-0.99390501,-0.94037424
uci_subject_11,lying,UCI_HAR,train,0.27830932,-0.016510568,-0.10597886,-0.99634902,-0.99310502,-0.99265236,-0.99662032,-0.99368236,-0.99316789,-0.94037424
uci_subject_11,lying,UCI_HAR,train,0.27548002,-0.017198306,-0.10883959,-0.99776727,-0.99423611,-0.9933457,-0.99787418,-0.99414014,-0.99231968,-0.94170589
uci_subject_11,lying,UCI_HAR,train,0.27678418,-0.016878312,-0.10995752,-0.99790039,-0.99586052,-0.99657434,-0.99821797,-0.99478883,-0.9956703,-0.94170589
uci_subject_11,lying,UCI_HAR,train,0.27534912,-0.01371027,-0.1099863,-0.96478568,-0.93597855,-0.93330759,-0.98364391,-0.96010923,-0.9665824,-0.847765
uci_subject_11,walking,UCI_HAR,train,0.1546883,-0.032036776,-0.052295874,-0.42324604,-0.11063208,-0.4640545,-0.45301565,-0.12218635,-0.44462885,-0.44781384
uci_subject_11,walking,UCI_HAR,train,0.25019456,-0.003613581,-0.090376815,-0.36752336,-0.1182991,-0.47209933,-0.40091365,-0.16600028,-0.44706031,-0.32273357
uci_subject_11,walking,UCI_HAR,train,0.34713638,-0.00078800225,-0.076741743,-0.36168213,-0.11560481,-0.41728381,-0.38072679,-0.12757269,-0.41201319,-0.24754151
uci_subject_11,walking,UCI_HAR,train,0.28502282,-0.022272265,-0.074667113,-0.38889302,-0.012733895,-0.44096754,-0.40553651,-0.0070565001,-0.44591983,-0.24754151
uci_subject_11,walking,UCI_HAR,train,0.2474701,-0.047273988,-0.1452555,-0.41653227,-0.05223673,-0.52167822,-0.44289237,-0.055176872,-0.51603607,-0.3626743
uci_subject_11,walking,UCI_HAR,train,0.27141271,0.01099052,-0.15592188,-0.42305528,-0.09864443,-0.49347802,-0.47015131,-0.08266724,-0.4770966,-0.3626743
uci_subject_11,walking,UCI_HAR,train,0.27157798,0.031861245,-0.10773083,-0.44425848,-0.13977488,-0.5011188,-0.49952403,-0.13132148,-0.49633305,-0.37467025
uci_subject_11,walking,UCI_HAR,train,0.28757126,-0.01497578,-0.11443207,-0.47902319,-0.17808909,-0.52646754,-0.52694612,-0.16313552,-0.52654902,-0.37222352
uci_subject_11,walking,UCI_HAR,train,0.32373269,-0.041322252,-0.12635696,-0.48218665,-0.17895197,-0.53959983,-0.53110967,-0.15606541,-0.51713876,-0.37222352
uci_subject_11,walking,UCI_HAR,train,0.31598589,-0.039384542,-0.10653596,-0.53722333,-0.20136217,-0.51830391,-0.58215509,-0.22124059,-0.4785292,-0.41554967
uci_subject_11,walking,UCI_HAR,train,0.28071197,-0.0079477642,-0.096534868,-0.60225235,-0.19173366,-0.46579623,-0.63912179,-0.18606033,-0.43320688,-0.44384013
uci_subject_11,walking,UCI_HAR,train,0.25926686,-0.031281822,-0.11693698,-0.56414117,-0.1701739,-0.48970444,-0.6010168,-0.12048788,-0.47076518,-0.44384013
uci_subject_11,walking,UCI_HAR,train,0.28107445,-0.042886392,-0.10842752,-0.51825256,-0.21644645,-0.49586896,-0.54949163,-0.19456736,-0.46614265,-0.46075102
uci_subject_11,walking,UCI_HAR,train,0.3080571,-0.017552278,-0.11666004,-0.49655424,-0.20376552,-0.48569669,-0.52791867,-0.22609721,-0.45536032,-0.46075102
uci_subject_11,walking,UCI_HAR,train,0.23986556,-0.016819136,-0.12793818,-0.47938439,-0.16716213,-0.52056394,-0.50814666,-0.18349696,-0.48360904,-0.43536433
uci_subject_11,walking,UCI_HAR,train,0.23452415,-0.010957274,-0.099738341,-0.50085997,-0.16785014,-0.50821381,-0.53749474,-0.19110577,-0.46904791,-0.43536433
uci_subject_11,walking,UCI_HAR,train,0.21220226,-0.0096112836,-0.05807322,-0.48704907,-0.17456508,-0.46362658,-0.52410953,-0.17280219,-0.43562989,-0.45743907
uci_subject_11,walking,UCI_HAR,train,0.27392442,0.016351416,-0.082030277,-0.48079034,-0.08851872,-0.46650802,-0.506083,-0.11337393,-0.43811394,-0.45743907
uci_subject_11,walking,UCI_HAR,train,0.35935047,-0.023101599,-0.07586243,-0.4409157,-0.083580182,-0.46508405,-0.47869768,-0.10354241,-0.44336662,-0.30682604
uci_subject_11,walking,UCI_HAR,train,0.34163183,-0.029554711,-0.098858542,-0.41647028,-0.15738844,-0.48198421,-0.45814651,-0.14293698,-0.45782966,-0.26300008
uci_subject_11,walking,UCI_HAR,train,0.25830591,-0.016344498,-0.12460495,-0.46489807,-0.15713867,-0.53231844,-0.51558989,-0.12852448,-0.49795193,-0.26300008
uci_subject_11,walking,UCI_HAR,train,0.24352431,-0.034019041,-0.11758549,-0.5103466,-0.17864248,-0.54980888,-0.57234319,-0.15726534,-0.50684602,-0.20687269
uci_subject_11,walking,UCI_HAR,train,0.25130664,-0.017979932,-0.10989417,-0.48609676,-0.16390802,-0.55381037,-0.54194328,-0.16008659,-0.53088262,-0.20687269
uci_subject_11,walking,UCI_HAR,train,0.25792974,-0.0093535748,-0.12824902,-0.47654945,-0.11041727,-0.55128657,-0.51636308,-0.12278739,-0.53825859,-0.34562032
uci_subject_11,walking,UCI_HAR,train,0.27389038,-0.013986849,-0.13048183,-0.47003639,-0.077596918,-0.55864182,-0.5072563,-0.081597561,-0.53269788,-0.44969424
uci_subject_11,walking,UCI_HAR,train,0.32925133,-0.0061046056,-0.098935956,-0.41800696,-0.060558318,-0.51102088,-0.45953656,-0.03731585,-0.47300364,-0.231089
uci_subject_11,walking,UCI_HAR,train,0.25265251,-0.037574358,-0.10214151,-0.48578715,-0.17859208,-0.52250956,-0.51561967,-0.17190115,-0.48733618,-0.46180042
uci_subject_11,walking,UCI_HAR,train,0.22259655,-0.02495319,-0.097520128,-0.48298224,-0.17798921,-0.49926945,-0.50699162,-0.19150107,-0.47143306,-0.46180042
uci_subject_11,walking,UCI_HAR,train,0.23758535,-0.0090961894,-0.095745377,-0.4905255,-0.14874982,-0.49175827,-0.51550168,-0.19207355,-0.45280186,-0.46100118
uci_subject_11,climbing_down,UCI_HAR,train,0.42945137,0.0032917755,-0.11795595,0.087064544,0.025041577,-0.28823608,0.066532984,0.0020438523,-0.28646097,0.20820855
uci_subject_11,climbing_down,UCI_HAR,train,0.28456635,0.039979568,-0.21298769,0.042421524,-0.014456867,-0.2957331,-0.045076174,-0.070592657,-0.2764581,0.4869063
uci_subject_11,climbing_down,UCI_HAR,train,0.16198735,-0.018045175,-0.18533421,0.10171147,-0.030591443,-0.36622375,0.0054397943,-0.079540098,-0.36447455,0.4869063
uci_subject_11,climbing_down,UCI_HAR,train,0.29762225,-0.023841895,-0.078320502,0.076406015,-0.028299029,-0.36253324,0.023509233,-0.071341745,-0.36645746,0.35462018
uci_subject_11,climbing_down,UCI_HAR,train,0.42938161,-0.04810431,-0.072584888,0.15157519,0.17790397,-0.28134331,0.1279396,0.0052810314,-0.28791403,0.22187438
uci_subject_11,climbing_down,UCI_HAR,train,0.16490726,-0.043098738,-0.0873047,0.30760888,0.1855125,-0.35244094,0.28032988,0.009317996,-0.36735709,0.38648995
uci_subject_11,climbing_down,UCI_HAR,train,0.29372998,0.0065195842,-0.087047357,0.32526359,-0.044248346,-0.33311078,0.31231398,-0.085196762,-0.32347253,0.38648995
uci_subject_11,climbing_down,UCI_HAR,train,0.4281471,0.00011717729,-0.09835575,0.23112687,0.13451982,-0.23642477,0.21496935,0.10678948,-0.22330626,0.45501136
uci_subject_11,climbing_down,UCI_HAR,train,0.34897602,0.0085188978,-0.17133236,0.25826083,0.066263969,-0.19337264,0.25290845,0.0082154998,-0.18531748,0.45501136
uci_subject_11,climbing_down,UCI_HAR,train,0.23169683,-0.035587532,-0.1376255,0.21606039,0.21796732,-0.24414921,0.14909808,0.14783079,-0.2499622,0.55274032
uci_subject_11,climbing_down,UCI_HAR,train,0.3621821,-0.04470682,-0.050592102,0.2546732,0.19879892,-0.29478824,0.20494234,0.14209323,-0.29050403,0.58165132
uci_subject_11,climbing_down,UCI_HAR,train,0.15716985,-0.026740845,-0.050692371,0.18970302,0.10209011,-0.2314748,0.14338891,-0.026123686,-0.22708005,0.58165132
uci_subject_11,climbing_down,UCI_HAR,train,0.32016448,-0.028557245,-0.13564947,0.20800206,0.10568499,-0.26275502,0.21645689,0.018070419,-0.26661602,0.20716675
uci_subject_11,climbing_down,UCI_HAR,train,0.35021005,0.048729091,-0.1417206,0.19130866,-0.072045333,-0.33741069,0.20555695,-0.058747864,-0.31232231,0.20716675
uci_subject_11,climbing_down,UCI_HAR,train,0.20074204,0.015820022,-0.023439522,0.088489465,-0.13158672,-0.30784759,-0.0074106743,-0.21194242,-0.32636223,0.66638735
uci_subject_11,climbing_down,UCI_HAR,train,0.44696365,-0.01582905,-0.11833856,0.1114279,-0.13335168,-0.32669673,0.062665982,-0.17509668,-0.33001451,0.32462461
uci_subject_11,climbing_down,UCI_HAR,train,0.37424412,-0.037856132,-0.17962,0.072553127,0.079323508,-0.34170298,0.029482267,0.030383904,-0.33589841,0.34513567
uci_subject_11,climbing_down,UCI_HAR,train,0.12025391,-0.036873524,-0.12832841,0.076531682,0.10703078,-0.24959593,0.036934107,0.040192156,-0.24412443,0.34513567
uci_subject_11,climbing_down,UCI_HAR,train,0.34609481,-0.057247762,-0.085419068,0.19303225,0.14690985,-0.18814074,0.18305187,0.093301584,-0.1606367,0.44790438
uci_subject_11,climbing_down,UCI_HAR,train,0.26544227,-0.024494395,-0.085199515,0.23295903,0.19253192,-0.19592037,0.19449711,0.12871952,-0.19090028,0.44790438
uci_subject_11,climbing_down,UCI_HAR,train,0.22330018,0.026199546,-0.080172086,0.17628995,0.052646367,-0.25367353,0.13587489,0.038251334,-0.25010218,0.38432046
uci_subject_11,climbing_down,UCI_HAR,train,0.43417148,-0.062333934,-0.2142187,0.15866726,-0.018463975,-0.17799409,0.11029509,0.014097087,-0.20180605,0.39802528
uci_subject_11,climbing_up,UCI_HAR,train,0.22911127,-0.13343759,-0.20594784,-0.19661283,-0.06312692,-0.11283461,-0.27372988,-0.047421845,-0.061677547,0.023211103
uci_subject_11,climbing_up,UCI_HAR,train,0.15890499,-0.021648775,-0.12345905,-0.19241478,-0.20418605,-0.22767989,-0.23894824,-0.18433743,-0.20834444,-0.12965059
uci_subject_11,climbing_up,UCI_HAR,train,0.26987008,-0.0039786341,-0.082980027,-0.31288006,-0.28255016,-0.20426647,-0.34787564,-0.27000217,-0.1710286,-0.15309441
uci_subject_11,climbing_up,UCI_HAR,train,0.29135521,-0.0075784039,-0.088760529,-0.30789421,-0.14321331,-0.1973132,-0.35975551,-0.15173306,-0.1390393,-0.017128742
